,Semiconductor,isPartial
2017-11-19,24.0,False
2017-11-20,42.5,False
2017-11-21,44.0,False
2017-11-22,38.0,False
2017-11-23,32.0,False
2017-11-24,29.5,False
2017-11-25,23.5,False
2017-11-26,22.0,False
2017-11-27,38.5,False
2017-11-28,42.5,False
2017-11-29,42.5,False
2017-11-30,50.0,False
2017-12-01,36.0,False
2017-12-02,20.7,False
2017-12-03,23.4,False
2017-12-04,45.0,False
2017-12-05,40.05,False
2017-12-06,41.4,False
2017-12-07,36.45,False
2017-12-08,33.75,False
2017-12-09,22.5,False
2017-12-10,21.15,False
2017-12-11,36.0,False
2017-12-12,34.65,False
2017-12-13,34.2,False
2017-12-14,30.6,False
2017-12-15,29.7,False
2017-12-16,19.35,False
2017-12-17,19.8,False
2017-12-18,30.15,False
2017-12-19,36.0,False
2017-12-20,30.6,False
2017-12-21,25.65,False
2017-12-22,22.05,False
2017-12-23,13.95,False
2017-12-24,10.8,False
2017-12-25,14.85,False
2017-12-26,23.4,False
2017-12-27,24.75,False
2017-12-28,24.3,False
2017-12-29,18.9,False
2017-12-30,16.2,False
2017-12-31,11.7,False
2018-01-01,18.4,False
2018-01-02,32.2,False
2018-01-03,36.34,False
2018-01-04,41.4,False
2018-01-05,35.42,False
2018-01-06,21.62,False
2018-01-07,21.62,False
2018-01-08,38.64,False
2018-01-09,44.16,False
2018-01-10,41.4,False
2018-01-11,37.72,False
2018-01-12,34.5,False
2018-01-13,21.16,False
2018-01-14,17.94,False
2018-01-15,36.34,False
2018-01-16,37.72,False
2018-01-17,38.18,False
2018-01-18,40.48,False
2018-01-19,36.34,False
2018-01-20,23.92,False
2018-01-21,18.4,False
2018-01-22,39.56,False
2018-01-23,40.02,False
2018-01-24,46.0,False
2018-01-25,42.78,False
2018-01-26,35.42,False
2018-01-27,23.46,False
2018-01-28,20.24,False
2018-01-29,40.94,False
2018-01-30,41.4,False
2018-01-31,39.1,False
2018-02-01,39.56,False
2018-02-02,35.42,False
2018-02-03,18.86,False
2018-02-04,23.46,False
2018-02-05,38.18,False
2018-02-06,46.0,False
2018-02-07,40.94,False
2018-02-08,45.08,False
2018-02-09,34.5,False
2018-02-10,22.08,False
2018-02-11,21.62,False
2018-02-12,34.96,False
2018-02-13,36.34,False
2018-02-14,35.88,False
2018-02-15,39.1,False
2018-02-16,31.74,False
2018-02-17,21.62,False
2018-02-18,19.32,False
2018-02-19,31.74,False
2018-02-20,34.04,False
2018-02-21,38.18,False
2018-02-22,34.04,False
2018-02-23,35.88,False
2018-02-24,19.32,False
2018-02-25,24.38,False
2018-02-26,39.1,False
2018-02-27,38.18,False
2018-02-28,39.1,False
2018-03-01,38.88,False
2018-03-02,39.84,False
2018-03-03,24.48,False
2018-03-04,22.56,False
2018-03-05,36.96,False
2018-03-06,42.72,False
2018-03-07,45.12,False
2018-03-08,39.84,False
2018-03-09,41.28,False
2018-03-10,24.48,False
2018-03-11,26.4,False
2018-03-12,39.36,False
2018-03-13,43.2,False
2018-03-14,47.52,False
2018-03-15,37.44,False
2018-03-16,36.96,False
2018-03-17,21.12,False
2018-03-18,22.56,False
2018-03-19,38.88,False
2018-03-20,43.2,False
2018-03-21,48.0,False
2018-03-22,38.88,False
2018-03-23,36.48,False
2018-03-24,21.6,False
2018-03-25,23.52,False
2018-03-26,41.28,False
2018-03-27,41.76,False
2018-03-28,42.24,False
2018-03-29,41.28,False
2018-03-30,30.24,False
2018-03-31,19.68,False
2018-04-01,18.86,False
2018-04-02,29.9,False
2018-04-03,38.18,False
2018-04-04,38.64,False
2018-04-05,35.42,False
2018-04-06,30.82,False
2018-04-07,19.78,False
2018-04-08,20.24,False
2018-04-09,34.96,False
2018-04-10,35.42,False
2018-04-11,39.1,False
2018-04-12,35.42,False
2018-04-13,33.12,False
2018-04-14,18.86,False
2018-04-15,18.4,False
2018-04-16,35.42,False
2018-04-17,35.42,False
2018-04-18,37.26,False
2018-04-19,43.7,False
2018-04-20,46.0,False
2018-04-21,18.86,False
2018-04-22,23.46,False
2018-04-23,37.72,False
2018-04-24,36.8,False
2018-04-25,38.64,False
2018-04-26,36.34,False
2018-04-27,33.58,False
2018-04-28,21.62,False
2018-04-29,22.08,False
2018-04-30,35.88,False
2018-05-01,37.26,False
2018-05-02,42.78,False
2018-05-03,40.94,False
2018-05-04,40.02,False
2018-05-05,23.92,False
2018-05-06,22.08,False
2018-05-07,40.94,False
2018-05-08,45.54,False
2018-05-09,46.0,False
2018-05-10,41.86,False
2018-05-11,37.26,False
2018-05-12,20.7,False
2018-05-13,23.0,False
2018-05-14,40.02,False
2018-05-15,40.48,False
2018-05-16,42.32,False
2018-05-17,41.86,False
2018-05-18,37.72,False
2018-05-19,22.08,False
2018-05-20,23.92,False
2018-05-21,37.72,False
2018-05-22,37.72,False
2018-05-23,40.02,False
2018-05-24,38.64,False
2018-05-25,35.42,False
2018-05-26,19.32,False
2018-05-27,21.16,False
2018-05-28,26.22,False
2018-05-29,37.72,False
2018-05-30,35.88,False
2018-05-31,36.34,False
2018-06-01,38.8,False
2018-06-02,22.8,False
2018-06-03,21.2,False
2018-06-04,37.6,False
2018-06-05,38.8,False
2018-06-06,38.4,False
2018-06-07,36.8,False
2018-06-08,37.2,False
2018-06-09,24.0,False
2018-06-10,19.2,False
2018-06-11,34.0,False
2018-06-12,36.0,False
2018-06-13,36.8,False
2018-06-14,36.0,False
2018-06-15,31.6,False
2018-06-16,18.8,False
2018-06-17,18.0,False
2018-06-18,32.8,False
2018-06-19,35.6,False
2018-06-20,40.0,False
2018-06-21,37.2,False
2018-06-22,33.2,False
2018-06-23,20.4,False
2018-06-24,18.8,False
2018-06-25,38.0,False
2018-06-26,36.8,False
2018-06-27,36.0,False
2018-06-28,35.6,False
2018-06-29,30.0,False
2018-06-30,20.8,False
2018-07-01,17.63,False
2018-07-02,29.93,False
2018-07-03,37.31,False
2018-07-04,29.52,False
2018-07-05,33.21,False
2018-07-06,31.57,False
2018-07-07,17.22,False
2018-07-08,16.4,False
2018-07-09,34.44,False
2018-07-10,36.49,False
2018-07-11,32.8,False
2018-07-12,34.85,False
2018-07-13,30.34,False
2018-07-14,18.45,False
2018-07-15,17.22,False
2018-07-16,33.21,False
2018-07-17,38.13,False
2018-07-18,41.0,False
2018-07-19,39.77,False
2018-07-20,32.8,False
2018-07-21,19.27,False
2018-07-22,21.32,False
2018-07-23,34.85,False
2018-07-24,38.13,False
2018-07-25,35.26,False
2018-07-26,36.08,False
2018-07-27,33.62,False
2018-07-28,21.73,False
2018-07-29,20.09,False
2018-07-30,34.85,False
2018-07-31,37.72,False
2018-08-01,41.85,False
2018-08-02,40.5,False
2018-08-03,36.9,False
2018-08-04,20.7,False
2018-08-05,22.5,False
2018-08-06,36.9,False
2018-08-07,38.25,False
2018-08-08,40.95,False
2018-08-09,35.1,False
2018-08-10,31.95,False
2018-08-11,19.8,False
2018-08-12,22.5,False
2018-08-13,35.1,False
2018-08-14,36.0,False
2018-08-15,30.15,False
2018-08-16,33.75,False
2018-08-17,33.75,False
2018-08-18,19.35,False
2018-08-19,20.25,False
2018-08-20,32.85,False
2018-08-21,36.9,False
2018-08-22,35.55,False
2018-08-23,38.25,False
2018-08-24,33.3,False
2018-08-25,20.25,False
2018-08-26,18.0,False
2018-08-27,37.35,False
2018-08-28,37.8,False
2018-08-29,45.0,False
2018-08-30,38.25,False
2018-08-31,32.4,False
2018-09-01,21.12,False
2018-09-02,21.12,False
2018-09-03,30.36,False
2018-09-04,36.52,False
2018-09-05,33.44,False
2018-09-06,38.28,False
2018-09-07,37.84,False
2018-09-08,21.56,False
2018-09-09,24.64,False
2018-09-10,38.28,False
2018-09-11,38.28,False
2018-09-12,38.28,False
2018-09-13,37.4,False
2018-09-14,36.96,False
2018-09-15,21.56,False
2018-09-16,18.92,False
2018-09-17,35.64,False
2018-09-18,44.0,False
2018-09-19,36.96,False
2018-09-20,40.04,False
2018-09-21,37.4,False
2018-09-22,20.24,False
2018-09-23,24.2,False
2018-09-24,33.44,False
2018-09-25,42.24,False
2018-09-26,39.16,False
2018-09-27,39.6,False
2018-09-28,33.0,False
2018-09-29,23.32,False
2018-09-30,20.68,False
2018-10-01,31.49,False
2018-10-02,37.13,False
2018-10-03,31.02,False
2018-10-04,35.25,False
2018-10-05,32.43,False
2018-10-06,19.27,False
2018-10-07,21.15,False
2018-10-08,31.49,False
2018-10-09,39.01,False
2018-10-10,32.43,False
2018-10-11,47.0,False
2018-10-12,37.6,False
2018-10-13,22.09,False
2018-10-14,21.62,False
2018-10-15,38.07,False
2018-10-16,35.25,False
2018-10-17,32.9,False
2018-10-18,31.49,False
2018-10-19,29.61,False
2018-10-20,15.98,False
2018-10-21,21.15,False
2018-10-22,33.37,False
2018-10-23,35.25,False
2018-10-24,35.72,False
2018-10-25,36.19,False
2018-10-26,29.14,False
2018-10-27,19.74,False
2018-10-28,23.5,False
2018-10-29,35.72,False
2018-10-30,33.84,False
2018-10-31,36.66,False
2018-11-01,43.0,False
2018-11-02,38.27,False
2018-11-03,22.79,False
2018-11-04,20.21,False
2018-11-05,34.4,False
2018-11-06,35.26,False
2018-11-07,34.4,False
2018-11-08,34.4,False
2018-11-09,33.97,False
2018-11-10,19.35,False
2018-11-11,21.93,False
2018-11-12,39.56,False
2018-11-13,38.7,False
2018-11-14,41.71,False
2018-11-15,42.57,False
2018-11-16,37.84,False
2018-11-17,21.93,False
2018-11-18,22.79,False
2018-11-19,37.84,False
2018-11-20,40.85,False
2018-11-21,36.55,False
2018-11-22,31.82,False
2018-11-23,27.95,False
2018-11-24,21.93,False
2018-11-25,21.93,False
2018-11-26,35.26,False
2018-11-27,42.14,False
2018-11-28,42.57,False
2018-11-29,42.57,False
2018-11-30,39.13,False
2018-12-01,24.32,False
2018-12-02,22.8,False
2018-12-03,34.58,False
2018-12-04,38.0,False
2018-12-05,37.62,False
2018-12-06,38.0,False
2018-12-07,33.44,False
2018-12-08,19.0,False
2018-12-09,22.8,False
2018-12-10,35.34,False
2018-12-11,33.82,False
2018-12-12,33.82,False
2018-12-13,34.58,False
2018-12-14,33.82,False
2018-12-15,20.9,False
2018-12-16,20.52,False
2018-12-17,31.54,False
2018-12-18,33.06,False
2018-12-19,33.44,False
2018-12-20,33.82,False
2018-12-21,29.26,False
2018-12-22,17.86,False
2018-12-23,18.24,False
2018-12-24,23.94,False
2018-12-25,22.42,False
2018-12-26,24.32,False
2018-12-27,19.76,False
2018-12-28,23.94,False
2018-12-29,15.96,False
2018-12-30,12.92,False
2018-12-31,17.86,False
2019-01-01,18.92,False
2019-01-02,31.68,False
2019-01-03,38.28,False
2019-01-04,40.04,False
2019-01-05,23.76,False
2019-01-06,22.88,False
2019-01-07,38.28,False
2019-01-08,40.92,False
2019-01-09,39.6,False
2019-01-10,42.68,False
2019-01-11,39.16,False
2019-01-12,19.8,False
2019-01-13,18.48,False
2019-01-14,35.64,False
2019-01-15,34.76,False
2019-01-16,40.48,False
2019-01-17,40.04,False
2019-01-18,36.08,False
2019-01-19,21.12,False
2019-01-20,25.96,False
2019-01-21,35.64,False
2019-01-22,39.16,False
2019-01-23,40.92,False
2019-01-24,42.24,False
2019-01-25,40.04,False
2019-01-26,24.64,False
2019-01-27,27.28,False
2019-01-28,39.6,False
2019-01-29,39.6,False
2019-01-30,41.36,False
2019-01-31,44.0,False
2019-02-01,37.13,False
2019-02-02,23.5,False
2019-02-03,24.44,False
2019-02-04,39.48,False
2019-02-05,36.66,False
2019-02-06,38.54,False
2019-02-07,41.83,False
2019-02-08,41.83,False
2019-02-09,23.5,False
2019-02-10,23.5,False
2019-02-11,39.01,False
2019-02-12,39.95,False
2019-02-13,47.0,False
2019-02-14,40.42,False
2019-02-15,37.13,False
2019-02-16,23.5,False
2019-02-17,23.5,False
2019-02-18,35.25,False
2019-02-19,39.01,False
2019-02-20,43.24,False
2019-02-21,42.77,False
2019-02-22,42.3,False
2019-02-23,25.38,False
2019-02-24,23.97,False
2019-02-25,40.42,False
2019-02-26,42.3,False
2019-02-27,39.95,False
2019-02-28,40.42,False
2019-03-01,31.05,False
2019-03-02,22.5,False
2019-03-03,24.75,False
2019-03-04,38.25,False
2019-03-05,45.0,False
2019-03-06,37.8,False
2019-03-07,39.15,False
2019-03-08,32.85,False
2019-03-09,25.2,False
2019-03-10,22.5,False
2019-03-11,39.6,False
2019-03-12,39.15,False
2019-03-13,37.8,False
2019-03-14,37.35,False
2019-03-15,31.5,False
2019-03-16,19.35,False
2019-03-17,19.8,False
2019-03-18,29.7,False
2019-03-19,38.7,False
2019-03-20,33.75,False
2019-03-21,31.5,False
2019-03-22,33.3,False
2019-03-23,18.45,False
2019-03-24,22.5,False
2019-03-25,35.55,False
2019-03-26,38.25,False
2019-03-27,40.05,False
2019-03-28,38.7,False
2019-03-29,34.2,False
2019-03-30,18.0,False
2019-03-31,19.8,False
2019-04-01,38.28,False
2019-04-02,40.48,False
2019-04-03,39.6,False
2019-04-04,43.12,False
2019-04-05,32.56,False
2019-04-06,23.32,False
2019-04-07,22.0,False
2019-04-08,38.72,False
2019-04-09,44.0,False
2019-04-10,39.16,False
2019-04-11,40.04,False
2019-04-12,37.4,False
2019-04-13,19.8,False
2019-04-14,19.8,False
2019-04-15,39.6,False
2019-04-16,41.8,False
2019-04-17,39.6,False
2019-04-18,40.04,False
2019-04-19,27.72,False
2019-04-20,21.56,False
2019-04-21,20.68,False
2019-04-22,37.4,False
2019-04-23,41.36,False
2019-04-24,42.24,False
2019-04-25,40.04,False
2019-04-26,37.84,False
2019-04-27,22.88,False
2019-04-28,21.12,False
2019-04-29,39.6,False
2019-04-30,38.72,False
2019-05-01,34.96,False
2019-05-02,42.78,False
2019-05-03,35.88,False
2019-05-04,20.24,False
2019-05-05,23.0,False
2019-05-06,39.56,False
2019-05-07,45.08,False
2019-05-08,42.78,False
2019-05-09,46.0,False
2019-05-10,35.88,False
2019-05-11,22.54,False
2019-05-12,21.16,False
2019-05-13,41.86,False
2019-05-14,42.78,False
2019-05-15,39.1,False
2019-05-16,40.02,False
2019-05-17,38.18,False
2019-05-18,23.46,False
2019-05-19,25.76,False
2019-05-20,41.4,False
2019-05-21,42.78,False
2019-05-22,42.32,False
2019-05-23,38.18,False
2019-05-24,35.88,False
2019-05-25,20.24,False
2019-05-26,22.54,False
2019-05-27,30.36,False
2019-05-28,38.64,False
2019-05-29,41.86,False
2019-05-30,38.18,False
2019-05-31,37.72,False
2019-06-01,15.17,False
2019-06-02,14.76,False
2019-06-03,41.0,False
2019-06-04,31.16,False
2019-06-05,29.11,False
2019-06-06,25.42,False
2019-06-07,25.01,False
2019-06-08,15.17,False
2019-06-09,15.99,False
2019-06-10,23.78,False
2019-06-11,27.47,False
2019-06-12,25.83,False
2019-06-13,27.47,False
2019-06-14,23.78,False
2019-06-15,14.76,False
2019-06-16,15.99,False
2019-06-17,25.83,False
2019-06-18,27.88,False
2019-06-19,27.88,False
2019-06-20,28.7,False
2019-06-21,22.96,False
2019-06-22,14.35,False
2019-06-23,15.58,False
2019-06-24,25.83,False
2019-06-25,27.47,False
2019-06-26,25.01,False
2019-06-27,23.78,False
2019-06-28,23.37,False
2019-06-29,13.12,False
2019-06-30,12.71,False
2019-07-01,40.18,False
2019-07-02,33.21,False
2019-07-03,34.44,False
2019-07-04,34.85,False
2019-07-05,27.06,False
2019-07-06,16.81,False
2019-07-07,17.63,False
2019-07-08,36.49,False
2019-07-09,38.54,False
2019-07-10,35.67,False
2019-07-11,36.08,False
2019-07-12,35.26,False
2019-07-13,20.09,False
2019-07-14,20.5,False
2019-07-15,35.26,False
2019-07-16,39.36,False
2019-07-17,40.59,False
2019-07-18,41.0,False
2019-07-19,32.8,False
2019-07-20,21.73,False
2019-07-21,20.91,False
2019-07-22,38.13,False
2019-07-23,39.77,False
2019-07-24,37.31,False
2019-07-25,34.85,False
2019-07-26,31.16,False
2019-07-27,17.63,False
2019-07-28,17.22,False
2019-07-29,34.85,False
2019-07-30,35.26,False
2019-07-31,37.72,False
2019-08-01,33.62,False
2019-08-02,31.57,False
2019-08-03,17.63,False
2019-08-04,18.45,False
2019-08-05,32.39,False
2019-08-06,40.59,False
2019-08-07,33.21,False
2019-08-08,34.44,False
2019-08-09,27.47,False
2019-08-10,18.86,False
2019-08-11,22.55,False
2019-08-12,32.39,False
2019-08-13,34.85,False
2019-08-14,34.44,False
2019-08-15,31.98,False
2019-08-16,33.62,False
2019-08-17,20.91,False
2019-08-18,20.5,False
2019-08-19,36.08,False
2019-08-20,41.0,False
2019-08-21,36.49,False
2019-08-22,38.13,False
2019-08-23,35.26,False
2019-08-24,22.14,False
2019-08-25,22.55,False
2019-08-26,35.67,False
2019-08-27,37.31,False
2019-08-28,36.08,False
2019-08-29,38.13,False
2019-08-30,33.62,False
2019-08-31,19.27,False
2019-09-01,19.36,False
2019-09-02,26.4,False
2019-09-03,32.12,False
2019-09-04,34.32,False
2019-09-05,35.2,False
2019-09-06,28.16,False
2019-09-07,19.8,False
2019-09-08,18.04,False
2019-09-09,32.12,False
2019-09-10,35.64,False
2019-09-11,38.72,False
2019-09-12,34.76,False
2019-09-13,33.0,False
2019-09-14,19.8,False
2019-09-15,21.12,False
2019-09-16,34.32,False
2019-09-17,44.0,False
2019-09-18,37.84,False
2019-09-19,36.52,False
2019-09-20,36.52,False
2019-09-21,20.68,False
2019-09-22,23.32,False
2019-09-23,37.4,False
2019-09-24,36.08,False
2019-09-25,34.76,False
2019-09-26,38.28,False
2019-09-27,32.56,False
2019-09-28,18.48,False
2019-09-29,21.12,False
2019-09-30,35.2,False
2019-10-01,33.88,False
2019-10-02,36.52,False
2019-10-03,36.96,False
2019-10-04,36.96,False
2019-10-05,19.36,False
2019-10-06,22.88,False
2019-10-07,35.2,False
2019-10-08,41.36,False
2019-10-09,43.56,False
2019-10-10,38.72,False
2019-10-11,33.44,False
2019-10-12,21.12,False
2019-10-13,24.64,False
2019-10-14,40.48,False
2019-10-15,40.48,False
2019-10-16,42.24,False
2019-10-17,41.36,False
2019-10-18,42.68,False
2019-10-19,23.32,False
2019-10-20,25.52,False
2019-10-21,39.16,False
2019-10-22,44.0,False
2019-10-23,42.24,False
2019-10-24,38.72,False
2019-10-25,35.64,False
2019-10-26,19.36,False
2019-10-27,17.6,False
2019-10-28,37.84,False
2019-10-29,40.92,False
2019-10-30,36.08,False
2019-10-31,39.6,False
2019-11-01,30.55,False
2019-11-02,22.09,False
2019-11-03,23.97,False
2019-11-04,39.48,False
2019-11-05,45.59,False
2019-11-06,45.59,False
2019-11-07,45.59,False
2019-11-08,40.89,False
2019-11-09,23.03,False
2019-11-10,23.03,False
2019-11-11,39.48,False
2019-11-12,43.71,False
2019-11-13,41.36,False
2019-11-14,39.95,False
2019-11-15,38.54,False
2019-11-16,23.5,False
2019-11-17,26.79,False
2019-11-18,43.71,False
2019-11-19,45.12,False
2019-11-20,47.0,False
2019-11-21,41.36,False
2019-11-22,35.25,False
2019-11-23,23.5,False
2019-11-24,25.38,False
2019-11-25,39.95,False
2019-11-26,42.3,False
2019-11-27,39.01,False
2019-11-28,36.19,False
2019-11-29,32.43,False
2019-11-30,23.97,False
2019-12-01,26.23,False
2019-12-02,37.41,False
2019-12-03,42.57,False
2019-12-04,41.28,False
2019-12-05,43.0,False
2019-12-06,38.27,False
2019-12-07,23.22,False
2019-12-08,26.23,False
2019-12-09,37.41,False
2019-12-10,42.57,False
2019-12-11,41.28,False
2019-12-12,41.28,False
2019-12-13,36.12,False
2019-12-14,24.51,False
2019-12-15,22.79,False
2019-12-16,36.12,False
2019-12-17,39.99,False
2019-12-18,37.41,False
2019-12-19,39.56,False
2019-12-20,34.83,False
2019-12-21,20.21,False
2019-12-22,20.21,False
2019-12-23,29.24,False
2019-12-24,26.23,False
2019-12-25,22.36,False
2019-12-26,26.66,False
2019-12-27,29.24,False
2019-12-28,21.07,False
2019-12-29,20.21,False
2019-12-30,30.1,False
2019-12-31,25.8,False
2020-01-01,24.3,False
2020-01-02,33.75,False
2020-01-03,34.65,False
2020-01-04,25.2,False
2020-01-05,24.75,False
2020-01-06,39.15,False
2020-01-07,42.75,False
2020-01-08,40.5,False
2020-01-09,43.2,False
2020-01-10,34.65,False
2020-01-11,24.75,False
2020-01-12,22.95,False
2020-01-13,38.25,False
2020-01-14,41.4,False
2020-01-15,41.85,False
2020-01-16,45.0,False
2020-01-17,40.95,False
2020-01-18,24.75,False
2020-01-19,24.75,False
2020-01-20,36.0,False
2020-01-21,40.5,False
2020-01-22,42.3,False
2020-01-23,39.6,False
2020-01-24,35.1,False
2020-01-25,22.5,False
2020-01-26,24.3,False
2020-01-27,38.25,False
2020-01-28,38.25,False
2020-01-29,39.15,False
2020-01-30,43.65,False
2020-01-31,40.5,False
2020-02-01,24.01,False
2020-02-02,23.52,False
2020-02-03,42.63,False
2020-02-04,42.63,False
2020-02-05,42.14,False
2020-02-06,42.14,False
2020-02-07,40.67,False
2020-02-08,23.52,False
2020-02-09,22.54,False
2020-02-10,38.22,False
2020-02-11,44.1,False
2020-02-12,43.61,False
2020-02-13,42.14,False
2020-02-14,38.71,False
2020-02-15,23.52,False
2020-02-16,26.95,False
2020-02-17,41.16,False
2020-02-18,46.55,False
2020-02-19,49.0,False
2020-02-20,45.57,False
2020-02-21,37.73,False
2020-02-22,29.4,False
2020-02-23,24.5,False
2020-02-24,41.65,False
2020-02-25,38.22,False
2020-02-26,37.73,False
2020-02-27,40.67,False
2020-02-28,42.14,False
2020-02-29,30.38,False
2020-03-01,29.4,False
2020-03-02,42.0,False
2020-03-03,34.02,False
2020-03-04,35.7,False
2020-03-05,34.44,False
2020-03-06,31.08,False
2020-03-07,18.48,False
2020-03-08,18.9,False
2020-03-09,28.98,False
2020-03-10,31.92,False
2020-03-11,31.08,False
2020-03-12,28.98,False
2020-03-13,27.3,False
2020-03-14,18.06,False
2020-03-15,16.38,False
2020-03-16,25.2,False
2020-03-17,26.46,False
2020-03-18,25.2,False
2020-03-19,24.78,False
2020-03-20,24.36,False
2020-03-21,14.28,False
2020-03-22,14.7,False
2020-03-23,26.46,False
2020-03-24,27.3,False
2020-03-25,26.04,False
2020-03-26,25.2,False
2020-03-27,23.94,False
2020-03-28,15.96,False
2020-03-29,16.8,False
2020-03-30,23.52,False
2020-03-31,24.36,False
2020-04-01,34.85,False
2020-04-02,34.44,False
2020-04-03,32.8,False
2020-04-04,22.55,False
2020-04-05,22.55,False
2020-04-06,32.8,False
2020-04-07,36.49,False
2020-04-08,34.03,False
2020-04-09,31.57,False
2020-04-10,28.29,False
2020-04-11,21.32,False
2020-04-12,22.55,False
2020-04-13,32.8,False
2020-04-14,34.44,False
2020-04-15,36.9,False
2020-04-16,40.59,False
2020-04-17,36.08,False
2020-04-18,26.65,False
2020-04-19,23.37,False
2020-04-20,35.67,False
2020-04-21,38.95,False
2020-04-22,41.0,False
2020-04-23,40.18,False
2020-04-24,37.31,False
2020-04-25,22.96,False
2020-04-26,26.24,False
2020-04-27,38.13,False
2020-04-28,38.95,False
2020-04-29,37.72,False
2020-04-30,36.49,False
2020-05-01,30.08,False
2020-05-02,24.91,False
2020-05-03,20.68,False
2020-05-04,38.07,False
2020-05-05,36.19,False
2020-05-06,36.66,False
2020-05-07,36.19,False
2020-05-08,35.25,False
2020-05-09,25.38,False
2020-05-10,29.14,False
2020-05-11,39.48,False
2020-05-12,39.01,False
2020-05-13,36.19,False
2020-05-14,37.13,False
2020-05-15,47.0,False
2020-05-16,28.2,False
2020-05-17,26.32,False
2020-05-18,42.3,False
2020-05-19,42.77,False
2020-05-20,38.07,False
2020-05-21,39.95,False
2020-05-22,35.25,False
2020-05-23,24.91,False
2020-05-24,24.91,False
2020-05-25,30.55,False
2020-05-26,36.19,False
2020-05-27,39.01,False
2020-05-28,39.95,False
2020-05-29,37.13,False
2020-05-30,23.03,False
2020-05-31,23.5,False
2020-06-01,40.5,False
2020-06-02,41.85,False
2020-06-03,45.0,False
2020-06-04,39.6,False
2020-06-05,40.95,False
2020-06-06,28.35,False
2020-06-07,25.65,False
2020-06-08,38.25,False
2020-06-09,39.15,False
2020-06-10,41.85,False
2020-06-11,42.75,False
2020-06-12,39.6,False
2020-06-13,23.4,False
2020-06-14,22.95,False
2020-06-15,41.85,False
2020-06-16,38.7,False
2020-06-17,40.5,False
2020-06-18,40.95,False
2020-06-19,35.55,False
2020-06-20,26.1,False
2020-06-21,23.85,False
2020-06-22,38.7,False
2020-06-23,38.25,False
2020-06-24,41.4,False
2020-06-25,39.6,False
2020-06-26,42.3,False
2020-06-27,22.5,False
2020-06-28,23.85,False
2020-06-29,36.9,False
2020-06-30,40.95,False
2020-07-01,39.01,False
2020-07-02,37.6,False
2020-07-03,32.9,False
2020-07-04,25.38,False
2020-07-05,22.09,False
2020-07-06,40.42,False
2020-07-07,41.36,False
2020-07-08,39.48,False
2020-07-09,42.77,False
2020-07-10,41.83,False
2020-07-11,24.91,False
2020-07-12,23.03,False
2020-07-13,43.24,False
2020-07-14,42.3,False
2020-07-15,45.59,False
2020-07-16,42.77,False
2020-07-17,40.89,False
2020-07-18,22.56,False
2020-07-19,25.85,False
2020-07-20,40.42,False
2020-07-21,39.48,False
2020-07-22,39.01,False
2020-07-23,40.89,False
2020-07-24,41.83,False
2020-07-25,26.32,False
2020-07-26,24.91,False
2020-07-27,43.24,False
2020-07-28,47.0,False
2020-07-29,44.65,False
2020-07-30,39.48,False
2020-07-31,35.25,False
2020-08-01,21.62,False
2020-08-02,24.38,False
2020-08-03,37.26,False
2020-08-04,40.02,False
2020-08-05,41.4,False
2020-08-06,44.62,False
2020-08-07,41.86,False
2020-08-08,27.14,False
2020-08-09,25.76,False
2020-08-10,41.4,False
2020-08-11,36.8,False
2020-08-12,40.94,False
2020-08-13,41.86,False
2020-08-14,36.8,False
2020-08-15,23.46,False
2020-08-16,26.68,False
2020-08-17,40.94,False
2020-08-18,45.08,False
2020-08-19,40.94,False
2020-08-20,41.86,False
2020-08-21,38.18,False
2020-08-22,24.84,False
2020-08-23,26.22,False
2020-08-24,40.48,False
2020-08-25,42.78,False
2020-08-26,42.78,False
2020-08-27,46.0,False
2020-08-28,41.4,False
2020-08-29,30.36,False
2020-08-30,26.68,False
2020-08-31,41.4,False
2020-09-01,44.1,False
2020-09-02,48.02,False
2020-09-03,49.0,False
2020-09-04,43.12,False
2020-09-05,29.89,False
2020-09-06,27.93,False
2020-09-07,46.55,False
2020-09-08,48.51,False
2020-09-09,46.55,False
2020-09-10,43.61,False
2020-09-11,44.1,False
2020-09-12,29.4,False
2020-09-13,28.42,False
2020-09-14,44.1,False
2020-09-15,45.57,False
2020-09-16,46.06,False
2020-09-17,46.55,False
2020-09-18,39.2,False
2020-09-19,28.42,False
2020-09-20,26.95,False
2020-09-21,41.16,False
2020-09-22,46.06,False
2020-09-23,47.04,False
2020-09-24,46.55,False
2020-09-25,38.71,False
2020-09-26,29.89,False
2020-09-27,27.44,False
2020-09-28,43.61,False
2020-09-29,45.08,False
2020-09-30,41.65,False
2020-10-01,37.92,False
2020-10-02,31.68,False
2020-10-03,25.44,False
2020-10-04,23.52,False
2020-10-05,40.8,False
2020-10-06,43.2,False
2020-10-07,42.24,False
2020-10-08,46.08,False
2020-10-09,39.84,False
2020-10-10,25.92,False
2020-10-11,22.08,False
2020-10-12,45.6,False
2020-10-13,38.88,False
2020-10-14,48.0,False
2020-10-15,41.28,False
2020-10-16,41.28,False
2020-10-17,28.8,False
2020-10-18,23.04,False
2020-10-19,39.84,False
2020-10-20,44.64,False
2020-10-21,40.8,False
2020-10-22,42.24,False
2020-10-23,37.44,False
2020-10-24,22.56,False
2020-10-25,22.56,False
2020-10-26,37.92,False
2020-10-27,38.4,False
2020-10-28,39.36,False
